Categories,Descriptions,PdDistricts,Months,Day,TimeOfDay,ZipCode,Resolutions
4,27,8,4,2,2,94112,1
5,10,7,4,6,0,94103,1
4,25,5,4,3,0,94131,1
13,22,5,4,3,0,94131,1
10,25,6,4,3,1,94122,1
7,25,6,4,3,1,94122,1
5,10,6,4,3,1,94122,1
7,25,4,4,1,2,94109,1
12,25,4,4,1,2,94109,1
14,33,2,4,1,0,94134,1
0,3,1,4,4,1,94111,1
12,38,3,4,6,1,94110,0
6,25,8,4,3,1,94122,1
14,33,8,4,3,0,94127,1
4,28,2,4,5,0,94112,1
14,32,4,4,5,0,94109,1
11,34,9,4,0,0,94104,1
12,38,8,4,3,3,94122,1
9,25,1,4,0,1,94109,1
4,27,0,4,2,1,94134,1
7,25,0,4,3,2,94124,1
4,14,7,8,3,1,94103,1
3,5,7,8,3,1,94103,1
12,38,3,8,6,2,94110,1
0,4,3,8,6,1,94102,1
4,26,0,4,4,0,94158,1
15,39,7,4,0,0,94103,0
4,27,6,4,0,2,94122,1
13,22,6,4,0,2,94122,1
14,33,9,4,0,2,94108,1
11,34,2,4,5,2,94134,1
0,3,9,4,6,0,94103,0
0,25,9,4,6,0,94103,0
15,8,5,4,6,2,94117,1
6,25,5,4,6,2,94117,1
8,37,3,4,1,2,94110,0
9,25,1,4,1,2,94108,1
1,25,6,4,0,0,94118,1
8,36,7,4,1,0,94105,0
0,3,5,4,1,0,94114,0
14,33,2,4,3,1,94112,1
0,3,1,4,0,0,94104,1
6,1,9,4,1,0,94103,1
4,26,9,4,6,1,94108,1
1,25,8,4,3,0,94116,1
11,34,5,4,3,1,94117,1
6,19,2,4,4,0,94110,1
6,19,2,4,3,3,94110,1
10,6,1,4,3,3,94104,1
0,25,1,4,3,3,94104,1
6,19,4,4,0,3,94109,1
6,11,1,4,2,3,94108,1
13,21,3,4,1,3,94102,1
6,11,1,4,3,0,94108,1
1,25,2,4,0,0,94131,1
2,30,7,4,1,0,94103,0
0,3,1,4,1,0,94111,1
1,25,8,4,3,1,94116,1
4,25,4,4,1,0,94109,1
3,5,4,4,1,0,94109,1
5,10,2,8,1,3,94134,1
8,20,5,7,2,0,94114,1
6,25,5,7,2,0,94114,1
2,30,3,8,1,0,94114,0
8,31,5,0,4,1,94122,0
15,39,5,0,4,1,94122,0
4,25,7,5,4,2,94103,0
14,25,1,11,5,2,94109,1
4,16,5,4,0,0,94114,1
4,27,0,4,1,3,94124,1
0,25,2,4,0,0,94110,1
15,8,0,4,6,2,94124,0
8,37,0,4,6,2,94124,0
7,25,0,4,6,2,94158,1
12,25,0,4,6,2,94158,1
7,25,7,4,6,0,94103,1
7,25,7,4,6,0,94103,1
14,32,2,4,5,0,94110,1
14,33,1,4,6,0,94111,1
4,13,7,4,6,1,94105,1
2,25,3,4,6,1,94102,0
2,25,3,4,6,1,94102,0
2,25,3,4,6,1,94102,0
2,25,3,4,6,1,94102,0
8,37,3,4,6,1,94102,0
0,25,9,4,1,0,94103,1
7,25,7,4,4,2,94103,0
15,39,9,4,4,2,94103,0
0,3,6,4,6,2,94118,1
12,38,7,4,4,2,94130,0
14,32,2,4,6,1,94110,1
4,27,8,4,6,1,94116,1
6,11,9,4,4,2,94103,1
8,23,3,4,1,0,94114,1
12,38,9,0,5,0,94103,1
4,13,1,8,0,0,94109,1
4,13,1,4,4,1,94109,1
2,25,7,4,0,0,94103,0
6,25,5,4,0,0,94117,0
1,25,8,4,0,2,94132,1
7,25,4,4,4,0,94102,1
6,25,3,4,5,1,94110,1
13,21,7,4,4,1,94103,1
13,22,2,4,6,0,94112,1
4,25,0,4,0,1,94158,1
4,13,0,4,0,1,94158,1
11,34,1,4,2,3,94108,1
4,25,7,4,0,2,94104,1
14,32,0,4,0,1,94124,1
6,11,9,4,2,3,94103,1
9,25,7,4,2,2,94102,1
4,27,0,4,0,0,94124,1
11,18,7,4,2,2,94158,1
14,32,0,4,0,1,94124,1
4,27,5,4,5,2,94122,1
4,27,3,4,2,3,94117,1
11,34,7,4,2,2,94103,1
4,16,6,4,2,2,94117,1
15,39,3,4,2,0,94102,0
15,25,4,4,2,0,94109,0
0,17,9,4,4,0,94103,0
15,8,9,4,4,0,94103,0
8,25,7,4,1,1,94158,0
7,25,7,4,5,3,94103,0
4,14,3,0,6,0,94117,1
8,7,3,8,2,2,94114,0
4,27,3,8,0,1,94110,1
0,35,1,8,6,0,94108,1
16,25,3,8,2,2,94110,0
2,30,0,4,3,2,94124,0
4,25,2,4,3,3,94134,1
4,13,1,4,2,1,94108,1
9,25,3,4,2,1,94110,1
15,8,3,4,3,2,94117,0
6,11,1,4,3,2,94104,1
4,13,1,4,3,2,94111,1
11,18,8,4,3,0,94122,1
11,18,8,4,3,1,94112,1
14,32,6,4,2,0,94122,1
1,25,7,4,3,3,94102,1
0,25,3,4,5,2,94158,1
8,36,7,4,5,2,94104,0
0,4,0,4,3,3,94134,1
13,22,2,8,0,0,94112,1
4,29,7,8,2,0,94103,0
4,12,6,4,0,0,94115,1
0,3,7,4,0,0,94103,0
7,25,7,4,0,0,94103,0
0,17,7,4,0,0,94103,0
8,37,9,4,1,0,94103,0
13,22,5,4,1,0,94117,1
2,25,7,4,1,0,94103,0
5,10,0,4,1,1,94124,1
11,25,1,4,1,1,94104,1
4,12,0,4,0,2,94158,1
12,38,9,4,0,0,94108,0
4,26,4,4,4,1,94123,1
1,25,4,4,1,1,94123,1
3,25,8,4,5,3,94116,1
10,6,0,4,1,1,94124,1
0,25,0,4,1,1,94124,1
2,25,7,4,5,2,94103,1
2,25,7,4,5,2,94103,1
8,7,1,4,5,2,94104,0
0,25,9,4,3,2,94103,1
4,28,9,4,0,0,94102,1
1,25,3,4,5,2,94110,1
11,18,2,4,0,0,94110,1
0,25,1,4,2,2,94108,1
8,20,5,4,3,1,94117,1
1,25,4,4,5,0,94102,1
4,12,4,4,5,0,94102,1
8,20,6,4,0,1,94118,1
6,25,6,4,0,1,94118,1
4,13,7,4,0,1,94103,1
15,39,4,4,0,0,94109,0
4,29,2,4,0,1,94131,1
15,8,3,4,0,1,94102,0
15,39,7,4,5,0,94103,0
4,13,6,4,5,2,94122,1
0,25,7,4,5,0,94103,1
0,25,7,4,5,0,94103,1
15,25,4,4,5,0,94109,0
15,8,4,4,5,0,94109,0
8,23,0,4,5,0,94134,1
15,39,2,4,5,0,94110,0
8,36,7,4,5,0,94105,0
1,25,6,4,5,0,94118,1
6,2,5,4,5,0,94117,1
14,32,6,4,2,1,94118,1
4,25,2,4,5,0,94112,1
1,25,8,4,5,0,94132,1
14,32,8,4,5,0,94132,1
8,31,7,4,5,1,94103,0
7,25,0,4,5,1,94124,1
8,20,2,4,3,3,94112,1
5,25,6,4,5,2,94118,1
5,10,6,4,5,2,94118,1
4,13,4,4,6,2,94102,1
6,11,7,4,6,2,94158,1
14,32,2,4,5,0,94110,1
14,32,0,4,6,2,94158,1
4,27,2,4,6,2,94110,1
9,25,4,4,5,1,94102,1
5,24,9,4,5,0,94103,1
8,25,9,4,5,1,94102,1
15,25,9,4,5,1,94102,1
8,37,9,4,5,1,94102,1
8,37,8,4,0,3,94122,0
6,25,0,4,6,2,94134,1
0,3,2,8,3,2,94134,1
4,14,0,8,3,2,94134,1
10,6,9,4,0,1,94103,1
6,19,9,4,0,1,94103,1
4,27,1,4,0,1,94108,1
13,22,0,4,0,0,94124,1
6,11,6,4,6,0,94118,1
4,27,5,4,6,0,94115,1
4,13,6,4,6,0,94118,1
11,18,0,4,0,2,94134,1
0,35,7,4,0,2,94103,1
6,19,1,4,4,1,94111,1
6,25,3,4,0,2,94114,0
14,32,8,4,6,0,94116,1
14,32,3,4,4,2,94117,1
8,31,0,4,0,0,94124,0
4,25,7,4,4,0,94103,1
6,11,6,4,6,0,94118,1
4,13,3,4,1,1,94158,1
8,25,0,4,6,1,94124,1
9,25,8,4,6,1,94127,1
8,25,4,4,1,2,94115,1
4,29,9,4,0,0,94108,1
15,39,9,4,0,0,94108,1
1,25,1,4,6,0,94111,1
8,25,0,4,2,2,94124,0
15,8,0,4,2,2,94124,0
15,39,0,4,2,2,94124,0
6,11,4,4,2,2,94102,1
7,25,8,4,2,3,94132,1
1,25,4,4,2,3,94102,0
1,25,4,4,2,3,94102,0
8,25,4,4,2,3,94102,0
8,25,7,4,3,0,94104,0
0,3,6,4,3,0,94122,1
7,25,1,4,2,3,94108,0
12,38,2,4,3,0,94110,1
11,18,2,4,3,0,94110,1
15,8,0,4,3,0,94124,0
3,25,1,4,3,0,94108,1
4,27,6,4,3,0,94118,1
4,13,0,4,3,0,94107,1
14,32,1,4,6,0,94111,1
8,23,0,4,2,2,94134,1
11,34,3,4,2,3,94110,1
0,0,2,4,0,0,94134,1
4,27,8,4,6,1,94122,1
10,6,5,4,4,2,94117,1
11,25,8,4,2,3,94122,1
3,25,9,4,2,2,94108,1
6,11,9,4,2,2,94108,1
4,27,0,4,4,1,94124,1
6,25,0,4,0,0,94124,1
8,25,3,4,2,3,94110,1
1,25,0,4,0,1,94124,1
11,34,7,4,2,2,94103,1
4,13,5,4,4,2,94114,1
13,22,1,4,2,2,94104,1
8,31,1,4,2,2,94105,1
0,25,6,4,2,2,94118,0
0,17,6,4,2,2,94118,0
0,25,8,4,2,2,94127,0
6,19,1,4,6,1,94104,1
8,20,4,4,6,1,94115,1
9,25,3,4,4,0,94110,0
6,25,3,4,4,0,94110,0
8,9,5,4,1,2,94114,1
6,19,9,4,4,2,94108,1
15,39,4,4,4,0,94109,0
14,32,2,4,4,1,94134,1
9,25,8,4,2,0,94122,1
4,13,3,4,0,2,94110,1
4,13,7,4,0,0,94103,1
15,25,9,4,4,0,94102,0
4,27,5,4,2,0,94114,1
4,27,7,4,2,2,94104,1
0,3,5,4,2,0,94117,0
14,32,3,4,5,2,94103,1
2,25,5,4,4,1,94117,0
2,25,5,4,4,1,94117,0
4,26,3,4,1,0,94110,1
13,21,9,4,2,1,94103,0
13,22,9,4,2,1,94103,0
8,25,4,4,2,1,94123,0
6,25,4,4,3,0,94102,0
11,34,8,4,6,0,94127,1
1,25,8,4,6,2,94122,1
4,29,9,4,6,0,94108,0
1,25,8,4,3,2,94122,1
8,37,2,4,2,1,94112,0
8,25,0,4,6,1,94124,1
10,6,0,4,6,1,94124,1
0,25,4,4,1,2,94109,0
0,25,4,4,1,2,94109,0
7,25,8,4,6,1,94122,0
8,31,8,4,6,1,94122,0
0,3,7,4,2,1,94103,0
8,25,7,4,6,1,94158,0
0,17,0,4,6,1,94124,0
13,21,0,4,5,0,94134,1
4,25,7,4,1,0,94103,1
13,22,2,4,6,0,94134,1
13,22,1,4,6,0,94108,1
4,13,8,4,4,0,94116,1
14,32,1,4,4,3,94108,1
4,13,8,4,4,1,94116,1
0,3,1,4,4,1,94109,1
14,32,2,4,4,1,94110,1
2,25,9,4,0,3,94103,0
8,7,9,4,0,3,94103,0
1,25,7,4,0,3,94103,0
10,25,5,4,4,1,94115,1
8,37,6,4,0,3,94122,0
7,25,1,4,0,3,94108,0
8,31,1,4,0,3,94108,0
7,25,4,4,4,0,94115,1
5,25,4,4,4,0,94115,1
0,3,1,4,0,3,94108,0
6,19,1,4,2,1,94111,1
4,25,2,4,2,3,94110,0
8,25,0,4,2,0,94107,0
14,32,2,4,2,1,94112,1
4,26,4,4,4,0,94115,1
4,12,9,4,4,0,94108,0
13,21,7,4,4,1,94103,1
7,25,4,4,0,1,94115,0
9,25,7,4,4,1,94103,0
15,8,7,4,4,1,94103,0
0,0,6,4,0,3,94118,1
0,25,0,4,0,2,94134,0
0,25,0,4,0,2,94134,0
0,17,0,4,0,2,94134,0
8,25,7,4,5,2,94105,1
15,39,7,4,3,2,94105,0
6,11,2,4,1,2,94112,1
8,37,4,4,3,2,94109,0
4,27,1,4,3,2,94108,1
4,27,7,4,4,0,94103,1
4,27,6,4,3,0,94122,1
6,25,6,4,0,2,94122,1
4,13,4,4,0,2,94102,1
8,37,0,4,0,0,94107,0
6,25,5,4,0,0,94117,1
0,17,3,4,0,0,94110,0
4,13,6,4,0,2,94118,1
13,21,3,4,2,2,94114,1
0,0,5,4,2,0,94117,1
0,25,3,4,0,0,94110,0
11,18,0,4,3,1,94124,0
9,25,3,4,3,1,94102,1
0,4,7,4,3,1,94102,0
7,25,7,4,0,0,94104,0
4,13,7,4,0,2,94103,1
4,14,7,4,0,0,94108,1
7,25,7,4,0,0,94104,0
0,3,2,4,0,0,94112,1
8,37,7,4,3,1,94158,0
8,9,8,4,5,0,94116,1
4,13,6,4,0,2,94118,1
8,36,0,4,0,0,94124,0
7,25,7,4,0,0,94104,0
7,25,7,4,0,0,94104,0
3,5,4,8,0,0,94102,1
0,3,3,4,1,0,94158,1
2,25,7,4,0,0,94103,1
8,37,9,4,0,0,94109,1
2,30,1,4,6,1,94109,0
0,35,1,4,6,1,94109,0
4,29,3,4,0,0,94117,0
13,22,2,4,0,0,94134,1
8,25,6,4,0,1,94122,1
14,25,8,4,2,1,94122,1
6,25,7,4,2,2,94103,1
4,13,7,4,2,0,94103,1
13,22,0,4,3,1,94158,1
4,27,3,4,1,2,94110,0
13,22,3,4,1,2,94110,0
7,25,7,4,0,1,94104,1
11,34,1,4,2,2,94109,1
8,36,2,4,2,1,94112,0
9,25,0,4,2,2,94134,0
2,30,0,4,2,2,94134,0
15,39,0,4,2,2,94134,0
6,2,6,4,2,2,94122,1
8,25,7,4,2,3,94103,0
0,3,3,4,1,0,94114,1
0,25,9,4,0,1,94103,0
4,12,3,4,1,0,94110,1
4,28,8,4,2,1,94127,1
14,32,4,4,0,1,94123,1
0,3,1,4,2,2,94109,1
16,25,1,4,2,2,94109,1
2,25,5,4,2,2,94117,0
15,39,5,4,2,2,94117,0
4,25,5,4,0,1,94117,1
13,21,5,4,0,1,94117,1
4,27,5,4,0,1,94117,1
6,1,4,4,2,1,94123,1
0,35,9,4,2,1,94102,0
3,25,9,4,2,1,94102,0
8,31,9,4,2,1,94102,0
8,25,4,4,2,0,94102,0
12,38,9,4,1,0,94103,0
6,2,7,4,1,1,94103,1
6,2,7,4,1,1,94103,1
0,4,3,4,1,1,94117,0
0,17,3,4,1,1,94117,0
1,25,7,4,1,1,94158,0
14,25,0,4,0,1,94134,1
4,26,4,4,1,0,94102,1
4,25,4,4,1,0,94102,1
0,3,4,4,2,0,94109,0
0,35,4,4,2,0,94109,0
10,6,0,4,1,1,94124,1
13,22,0,4,1,1,94124,1
12,38,8,4,1,1,94116,1
11,18,8,4,1,1,94116,1
13,22,2,4,1,1,94134,1
8,25,4,4,0,1,94115,0
7,25,7,4,0,1,94104,0
9,25,1,8,3,1,94111,1
15,8,3,8,1,3,94102,0
13,25,0,4,2,3,94107,1
8,25,0,4,5,2,94134,0
8,23,3,4,0,1,94110,1
14,33,2,4,0,1,94112,1
14,32,3,4,0,1,94110,1
9,25,9,4,2,2,94103,1
6,25,6,4,2,2,94118,1
6,1,2,4,0,0,94112,1
11,34,6,4,2,1,94118,1
4,27,4,4,5,2,94115,1
8,37,6,4,2,0,94118,0
8,25,7,4,0,1,94103,1
6,11,0,4,2,2,94110,1
4,13,3,4,0,1,94114,1
5,25,0,4,2,2,94124,1
14,32,9,4,4,0,94103,1
0,25,3,4,3,3,94110,0
8,31,3,4,3,3,94110,0
7,25,7,4,3,3,94103,0
0,25,7,4,3,3,94103,0
0,25,0,4,5,0,94124,1
4,27,7,4,5,0,94105,1
7,25,5,4,5,0,94117,1
4,14,4,4,5,0,94115,1
8,37,8,4,2,0,94116,0
14,25,4,4,0,2,94109,1
16,25,7,4,0,0,94103,1
6,2,3,8,5,0,94110,1
4,25,1,8,5,0,94108,1
4,26,3,8,5,0,94110,1
12,38,5,4,2,1,94117,0
15,39,5,4,2,1,94117,0
8,31,1,4,3,3,94111,0
12,38,1,4,3,3,94111,0
15,39,3,8,5,1,94102,1
8,25,7,8,5,1,94105,1
15,39,7,8,5,1,94105,1
8,7,8,8,5,1,94132,0
4,27,7,4,3,3,94103,1
7,25,3,4,3,3,94110,1
9,25,3,4,3,3,94110,1
7,25,4,4,3,3,94123,0
11,18,7,4,5,1,94103,1
6,2,7,4,5,1,94105,1
4,27,9,4,5,1,94103,1
13,22,9,4,5,1,94103,1
13,21,2,4,4,1,94134,1
4,13,3,4,2,0,94102,1
4,14,0,4,3,2,94124,1
6,25,5,4,3,2,94131,1
8,20,2,4,2,1,94112,1
4,27,1,4,2,2,94108,1
1,25,1,4,3,2,94108,1
3,5,1,4,3,2,94108,1
9,25,4,4,3,3,94109,1
16,25,1,4,3,0,94104,1
6,1,4,4,3,2,94102,1
11,18,4,4,3,2,94102,1
4,27,2,4,3,0,94134,1
4,26,4,8,6,2,94102,1
7,25,5,8,6,0,94117,0
15,8,5,8,6,0,94117,0
14,32,2,8,5,0,94110,1
0,25,4,8,4,3,94102,1
6,2,6,4,3,1,94122,1
4,29,4,4,3,1,94109,1
12,38,7,4,3,0,94105,0
6,11,1,4,1,0,94111,1
4,25,1,8,4,0,94111,1
14,33,0,8,6,0,94124,1
16,25,2,4,3,1,94134,0
10,25,2,4,3,1,94134,0
8,25,2,4,3,1,94134,0
8,31,2,4,3,1,94134,0
4,12,7,4,2,3,94103,1
4,27,7,4,2,1,94103,1
0,25,7,4,6,0,94103,1
9,25,3,4,6,0,94110,1
8,9,4,4,0,3,94109,1
8,7,3,4,6,0,94102,0
8,25,4,4,3,3,94123,0
8,23,8,4,6,0,94132,1
8,7,7,3,1,2,94103,0
8,36,7,3,1,2,94103,0
1,25,1,4,3,0,94104,1
8,7,4,3,1,2,94115,0
4,26,4,4,5,2,94102,1
1,25,7,3,1,2,94105,1
0,35,7,3,1,2,94103,1
15,8,5,4,3,1,94117,0
11,34,8,4,3,1,94116,1
7,25,9,4,3,1,94102,0
7,25,3,4,4,2,94114,1
8,25,1,4,2,0,94109,1
5,24,5,4,5,0,94118,1
9,25,4,4,3,1,94102,1
11,18,8,4,3,1,94132,1
4,12,7,4,6,0,94103,1
3,5,7,4,6,0,94103,1
1,25,7,3,1,3,94105,1
4,27,1,3,1,2,94111,1
8,25,1,3,1,2,94105,0
11,18,1,3,1,2,94105,0
4,29,6,4,3,0,94122,1
15,25,6,4,3,2,94122,0
8,25,7,4,3,2,94103,1
16,25,5,4,3,0,94117,0
8,37,4,4,1,3,94102,0
13,21,7,4,1,3,94104,1
0,25,1,4,6,0,94104,0
0,25,1,4,6,0,94104,0
2,25,6,4,1,3,94118,0
2,30,6,4,1,3,94118,0
8,25,6,4,1,3,94118,0
3,25,6,4,1,3,94118,0
8,31,6,4,1,3,94118,0
15,39,6,4,1,3,94118,0
13,25,9,4,1,3,94103,1
8,31,1,4,6,0,94104,0
0,3,9,4,6,0,94103,0
0,17,3,3,1,0,94110,1
10,6,3,3,1,0,94110,1
8,25,3,8,0,0,94110,0
6,11,3,8,0,0,94110,1
6,25,2,4,2,2,94131,1
5,25,2,4,2,2,94131,1
6,2,7,3,1,1,94104,1
14,32,7,0,6,0,94103,1
1,25,0,8,2,3,94158,1
8,7,4,8,2,3,94102,0
5,25,1,8,2,3,94104,1
5,24,7,8,2,3,94105,1
5,10,7,8,2,3,94105,1
15,8,7,3,1,1,94103,0
1,25,1,3,1,1,94109,0
6,25,6,3,5,3,94115,0
5,24,0,4,3,0,94158,1
9,25,2,8,0,1,94112,1
7,25,2,8,0,1,94112,1
6,11,2,8,2,2,94110,1
8,25,5,8,2,2,94117,0
1,25,4,4,2,1,94115,1
4,27,1,4,3,0,94111,1
4,29,1,4,1,0,94104,1
13,22,3,4,1,0,94110,1
1,25,4,4,4,3,94117,1
0,3,9,4,4,3,94103,0
6,25,6,4,4,3,94118,1
12,25,7,4,4,3,94103,1
6,2,4,4,3,1,94109,1
0,0,0,4,3,1,94124,0
1,25,8,4,6,0,94122,1
14,33,2,4,6,0,94127,1
6,2,3,3,5,0,94110,1
4,13,6,3,5,2,94118,1
6,11,6,3,5,2,94118,1
8,25,4,3,1,2,94109,1
15,8,7,3,5,0,94105,0
8,20,0,4,3,0,94124,1
7,25,4,8,2,0,94117,0
4,13,4,8,2,0,94123,1
0,25,3,4,1,0,94110,1
6,2,9,4,1,0,94103,1
13,21,6,4,1,3,94118,1
11,34,4,4,3,0,94102,1
0,25,3,4,4,2,94110,0
8,25,3,4,4,2,94110,1
11,34,3,4,4,2,94110,1
12,38,2,4,6,1,94112,1
8,23,4,4,3,1,94102,1
5,24,0,4,0,3,94124,1
5,10,0,4,0,3,94124,1
6,25,4,4,3,1,94109,1
4,26,5,4,2,3,94117,1
2,30,2,4,1,0,94110,1
6,19,1,4,4,3,94108,1
6,11,7,4,4,0,94103,1
6,11,3,4,4,0,94110,1
4,25,1,4,4,2,94104,1
8,7,8,4,3,1,94132,0
4,13,0,4,3,1,94124,1
4,25,0,4,3,1,94124,1
15,39,1,4,3,1,94111,0
1,25,6,4,4,1,94118,0
7,25,6,4,4,1,94118,0
8,25,6,4,4,1,94118,0
8,25,6,4,4,1,94118,0
15,8,4,4,5,2,94102,1
2,30,3,4,5,2,94110,0
8,25,3,4,5,2,94110,0
6,25,9,4,5,2,94103,1
3,5,3,4,4,2,94110,1
6,19,3,4,4,2,94110,1
6,19,3,4,2,2,94158,1
4,29,1,4,5,2,94104,1
0,4,1,3,3,0,94108,0
15,39,7,3,3,0,94103,0
12,38,8,8,6,2,94116,1
6,2,3,8,5,2,94103,1
16,25,4,4,1,3,94102,0
4,15,8,4,1,2,94116,1
7,25,7,4,1,2,94103,1
8,25,3,4,1,2,94110,0
11,34,7,4,0,2,94105,1
13,22,8,4,0,3,94122,1
1,25,8,4,0,2,94122,1
13,25,0,4,0,3,94124,1
0,0,3,4,0,2,94114,1
15,8,7,3,6,3,94103,0
0,25,0,3,6,3,94158,0
15,8,0,3,6,3,94158,0
1,25,0,3,6,3,94158,1
0,3,7,0,6,0,94102,1
8,25,6,8,5,0,94115,0
0,3,7,8,5,0,94104,1
6,2,7,8,5,0,94104,1
11,18,7,8,5,0,94104,1
0,3,3,8,5,0,94114,1
6,2,1,4,1,2,94105,1
0,3,1,4,6,1,94109,1
5,10,8,4,0,0,94122,1
11,25,1,4,6,0,94108,1
14,32,4,4,3,2,94109,1
2,25,4,3,6,0,94102,0
4,14,7,3,6,0,94104,1
4,12,1,3,6,0,94108,0
4,25,3,4,5,1,94110,1
4,13,7,4,5,1,94103,1
14,33,2,4,0,1,94134,1
11,18,2,4,0,1,94134,1
4,29,9,4,5,0,94108,0
15,39,9,4,5,0,94108,0
12,38,1,4,5,0,94108,1
11,34,1,4,5,0,94108,1
0,4,0,4,5,1,94124,1
9,25,2,4,5,1,94112,1
4,29,7,4,5,1,94104,1
0,0,2,4,0,0,94110,0
0,25,2,4,0,0,94110,0
1,25,2,4,0,1,94112,1
2,25,9,3,6,0,94103,0
8,20,5,8,5,0,94115,1
6,2,4,0,4,0,94102,1
8,9,3,8,3,2,94110,1
11,25,1,0,4,0,94109,1
8,25,8,8,6,2,94116,0
8,25,8,4,1,2,94122,1
11,34,7,4,1,2,94103,1
8,9,2,4,0,2,94112,1
0,25,9,4,0,1,94103,0
8,31,9,4,0,1,94103,0
7,25,7,4,0,1,94104,0
14,25,3,3,1,1,94114,1
14,25,9,3,6,0,94103,1
0,25,7,4,6,2,94104,0
14,33,1,4,5,0,94111,1
2,25,7,4,6,2,94103,0
15,8,7,4,6,2,94103,0
4,28,2,4,5,1,94110,1
3,5,2,4,5,1,94110,1
8,20,0,4,6,0,94124,1
8,7,0,4,6,2,94134,0
2,25,7,4,1,0,94103,0
15,8,7,4,1,0,94103,0
0,25,1,4,2,3,94108,0
0,3,1,4,2,3,94108,0
0,25,0,3,6,1,94110,1
10,25,4,3,5,0,94102,1
0,25,7,3,6,1,94158,0
16,25,7,3,6,1,94158,0
4,13,7,3,6,1,94104,1
7,25,9,3,6,1,94108,0
12,38,2,3,6,1,94112,0
4,13,3,8,6,1,94110,1
8,7,0,8,4,3,94110,0
4,27,4,8,4,3,94109,0
6,2,5,4,6,0,94117,1
6,1,8,4,0,2,94116,1
6,19,8,4,0,2,94116,1
4,13,4,4,6,0,94115,1
6,19,2,4,2,2,94110,1
4,25,5,4,2,2,94117,1
4,13,6,4,2,2,94118,1
6,25,1,4,1,0,94111,1
5,24,5,4,0,0,94117,1
4,25,8,4,3,1,94122,1
13,22,8,4,3,1,94122,1
7,25,1,4,6,0,94111,1
11,34,1,4,6,0,94108,1
11,34,7,4,2,3,94103,1
2,25,5,4,2,0,94117,0
6,11,7,4,2,2,94105,1
4,29,3,4,2,0,94110,0
4,13,7,3,6,0,94103,1
11,25,7,8,4,1,94102,1
5,10,7,4,6,0,94103,0
6,25,8,4,1,2,94132,1
6,2,3,4,2,0,94103,1
6,2,5,3,4,0,94117,1
0,3,3,3,4,0,94102,0
15,25,3,3,4,0,94102,0
13,22,0,4,1,0,94124,1
6,11,7,4,1,0,94103,1
6,2,8,4,1,0,94116,1
14,32,8,4,3,1,94132,1
4,12,1,4,1,0,94108,1
11,34,1,4,1,2,94109,1
5,10,1,4,1,2,94109,1
0,3,2,4,2,0,94112,0
7,25,7,4,2,0,94103,0
13,21,3,4,3,1,94110,1
2,25,4,4,1,1,94102,0
4,15,2,4,5,0,94112,1
14,33,2,4,5,1,94112,1
14,32,2,4,1,2,94131,1
6,11,7,4,6,1,94103,1
13,21,2,4,3,3,94127,1
0,3,4,4,3,3,94109,0
0,35,4,4,3,3,94109,0
8,37,8,4,3,3,94122,0
6,2,9,4,1,1,94103,1
1,25,4,4,1,1,94102,0
4,27,9,4,6,0,94102,1
9,25,4,4,6,1,94102,1
0,25,4,4,6,1,94102,1
4,13,7,4,6,0,94103,1
1,25,4,4,1,1,94109,0
6,25,8,4,3,3,94122,0
11,18,3,4,3,3,94102,1
5,24,7,3,2,1,94103,1
0,25,9,4,5,3,94102,1
7,25,7,4,5,3,94103,1
8,25,0,4,4,2,94124,0
8,23,6,4,2,2,94118,1
11,18,7,4,3,0,94105,1
4,13,7,4,3,2,94103,1
0,4,7,3,0,2,94102,0
15,39,7,3,0,2,94102,0
14,25,2,4,4,3,94134,1
4,26,0,3,4,1,94124,1
11,18,8,3,0,2,94122,1
0,0,7,4,2,1,94103,0
14,32,8,4,1,0,94132,1
0,3,1,4,5,2,94108,1
6,11,6,4,3,0,94122,1
6,2,8,4,3,1,94122,1
11,18,7,4,3,0,94105,1
7,25,1,3,4,1,94104,1
0,25,1,3,4,1,94104,1
7,25,8,3,0,2,94127,0
15,39,8,3,0,2,94127,0
15,8,3,3,0,2,94110,0
6,11,4,8,5,1,94109,1
0,25,0,6,4,3,94124,1
8,36,3,4,3,0,94110,0
6,11,7,4,3,2,94103,1
8,36,7,4,5,2,94103,0
5,24,5,4,3,0,94118,1
5,10,5,4,3,0,94118,1
6,19,3,4,2,1,94117,1
6,11,0,3,4,2,94124,1
6,19,3,3,4,0,94110,1
16,25,3,3,0,2,94110,0
8,25,3,3,0,2,94110,0
8,25,3,3,0,2,94110,0
8,7,9,4,4,1,94108,0
4,27,4,4,4,1,94102,1
13,25,2,4,4,1,94112,0
14,32,2,4,4,1,94110,1
4,27,3,4,4,1,94110,1
4,13,4,4,4,1,94102,1
8,20,0,4,1,2,94158,1
15,39,7,4,4,1,94103,0
8,20,3,3,6,0,94110,1
5,25,7,3,0,2,94103,1
5,10,7,3,0,2,94103,1
4,14,7,3,0,0,94158,1
8,37,5,6,2,3,94117,0
0,17,9,6,2,3,94109,0
6,2,0,6,2,3,94158,1
7,25,8,6,2,3,94116,0
6,2,9,4,5,2,94103,1
4,27,1,4,3,1,94108,1
5,10,5,4,0,2,94117,1
8,25,5,4,4,0,94118,1
8,25,0,4,0,0,94124,0
2,25,0,4,0,0,94124,0
4,29,7,4,4,1,94103,1
7,25,0,3,1,1,94124,1
